Field,TCH_2018,TCH_2019,TCH_2020,TCH_2021,TCH_2022,TCH_2023,Clay_2018,Clay_2019,Clay_2020,Clay_2021,Clay_2022,Clay_2023,EC_2018,EC_2019,EC_2020,EC_2021,EC_2022,EC_2023,K_2018,K_2019,K_2020,K_2021,K_2022,K_2023,OM_2018,OM_2019,OM_2020,OM_2021,OM_2022,OM_2023,P2O5_2018,P2O5_2019,P2O5_2020,P2O5_2021,P2O5_2022,P2O5_2023,Sand_2018,Sand_2019,Sand_2020,Sand_2021,Sand_2022,Sand_2023,Silt_2018,Silt_2019,Silt_2020,Silt_2021,Silt_2022,Silt_2023,pH_2018,pH_2019,pH_2020,pH_2021,pH_2022,pH_2023
601,74.0,74.0,74.0,74.0,74.0,74.0,26.0,9.0,13.284,17.568,16.0,16.0,58.0,589.0,321.0,53.0,90.0,116.0,0.35974358974359,458.4,334.04999999999995,209.7,0.447720512820513,0.363076923076923,2.72,1.48768545,2.076853275,2.6660211,1.7342079,1.7342079,277.54730713246,246.403187594228,156.11424145272184,65.8252953112157,108.577,72.8086060367772,57.0,73.0,70.71600000000001,68.432,71.0,71.0,17.0,17.0,15.606,14.212,13.0,13.0,6.61,6.46,6.69,6.92,6.86,7.24
602,101.6,128.5057471264368,103.53333333333336,115.41666666666669,127.29999999999998,130.031654676259,14.0,22.88,22.0,23.568,16.0,16.0,46.0,116.0,49.0,21.0,31.0,58.0,0.233333333333333,294.0,131.3,0.44025641025641,0.243076923076923,0.862264102564103,1.91512,1.48768545,1.7342079,2.2518819,1.7342079,1.7342079,118.178104575163,145.0,126.06066007473,38.8971054299599,24.4295420485331,157.374,77.0,57.66,67.0,56.112,71.0,71.0,9.0,19.46,11.0,20.32,13.0,13.0,6.41,6.84,6.98,5.61,6.09,6.08
603,91.61,91.61,91.61,91.61,91.61,91.61,12.0,14.0,14.666666666666666,15.333333333333334,16.0,16.0,99.35,112.0,92.66666666666669,73.33333333333334,54.0,83.0,0.5999911469604565,141.7,94.56926752136752,47.43853504273504,0.307802564102564,0.509230769230769,1.75984,1.48768545,1.5698596,1.65203375,1.7342079,1.7342079,273.4247019351655,236.986588432523,210.25639228834868,183.52619614417432,156.796,139.838528809682,72.36,75.0,73.66666666666667,72.33333333333333,71.0,71.0,15.64,11.0,11.666666666666666,12.333333333333334,13.0,13.0,6.165,7.26,7.223333333333334,7.1866666666666665,7.15,7.72
604,84.9,100.56603773584906,85.10377358490567,85.10377358490567,85.10377358490567,85.10377358490567,17.0,9.784,20.0,17.568,16.0,16.0,126.0,34.0,66.0,134.0,24.0,32.0,0.267519181585678,142.6,127.4,529.6,0.228612820512821,0.356923076923077,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,126.5625,214.0,140.224779184251,262.256209424777,168.348,89.9105038302888,70.0,76.864,67.0,68.432,71.0,71.0,13.0,13.352,13.0,14.212,13.0,13.0,6.99,6.3,6.98,7.28,6.57,6.11
605,60.58,60.58,60.58,60.58,60.58,60.58,18.0,13.0,24.0,17.568,16.0,16.0,41.0,51.0,102.0,28.0,38.0,38.0,0.363427109974425,291.9,143.2,0.839487179487179,0.363846153846154,0.355815384615385,1.5528,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,131.0,119.765656979124,80.5595262405554,109.263295738099,121.066726177193,76.215,72.0,70.0,64.0,68.432,71.0,71.0,10.0,16.0,12.0,14.212,13.0,13.0,6.19,6.32,5.83,6.46,6.58,7.11
606,51.94,51.94,51.94,51.94,51.94,51.94,14.284,15.0,17.0,17.568,16.0,16.0,116.0,121.0,96.0,48.0,43.0,65.0,0.532051282051282,404.3,365.0,182.0,0.53068717948718,0.665128205128205,1.1647665,1.48768545,2.4848352,2.58837,1.7342079,1.7342079,262.404854968114,127.173479561316,174.115070477192,104.04643452418,102.316,13.9017015170152,70.616,74.0,67.0,68.432,71.0,71.0,15.1,10.0,16.0,14.212,13.0,13.0,6.23,7.2,6.31,6.72,6.8,7.44
607,70.42,96.92307692307692,96.92307692307692,96.92307692307692,96.92307692307692,96.92307692307692,17.0,17.0,17.0,17.568,16.0,16.0,77.0,66.0,55.0,133.0,46.0,42.0,0.229487179487179,76.8147435897436,153.4,458.7,0.288848717948718,0.197179487179487,1.44928,1.6564532,1.8636264,1.8377427,1.7342079,1.7342079,147.524701523261,170.096508607618,192.668315691975,130.640639639108,59.941,74.8595526857005,76.0,72.5,69.0,68.432,71.0,71.0,8.0,11.0,14.0,14.212,13.0,13.0,6.67,6.505,6.34,7.3,7.23,6.86
608,84.31,84.31,84.31,84.31,84.31,84.31,15.0,17.0,26.0,21.0,16.0,16.0,39.0,82.0,113.0,100.0,87.0,70.0,0.463938618925831,148.2,63.7,32.13692307692308,0.573846153846154,0.274871794871795,1.5528,1.48768545,1.7342079,1.7342079,1.7342079,1.7342079,244.495738636364,193.382352941177,243.622848683749,148.8350635443413,54.0472784049336,35.9642015321155,77.0,74.0,65.0,68.0,71.0,71.0,8.0,9.0,9.0,11.0,13.0,13.0,6.51,6.92,7.31,7.255,7.2,7.49
609,118.4781981981982,139.7963963963964,118.3783783783784,79.35901926444834,83.26795096322242,105.08641975308642,21.0,21.0,20.418,19.836,16.0,16.0,72.0,72.0,73.5,75.0,27.0,20.0,215.4,215.4,107.93858974358974,0.477179487179487,0.161282051282051,0.306666666666667,2.1483471,2.1483471,1.9930449,1.8377427,1.7342079,1.7342079,99.0936863543789,99.0936863543789,111.85331249553543,124.612938636692,126.741728966749,153.763004623866,63.0,63.0,66.824,70.648,71.0,71.0,16.0,16.0,12.758,9.516,13.0,13.0,6.68,6.68,6.744999999999999,6.81,6.69,5.92
610,54.77272727272727,54.77272727272727,54.77272727272727,54.77272727272727,54.77272727272727,54.77272727272727,20.0,11.0,14.284,17.568,16.0,16.0,98.0,226.0,149.0,72.0,68.0,85.0,0.657435897435897,324.8,427.75,530.7,1.4674358974359,0.368205128205128,1.5528,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,128.226141078838,151.667705735661,156.41637254691,161.165039358159,14.3374385538348,125.149662924776,68.0,83.0,75.71600000000001,68.432,71.0,71.0,12.0,6.0,10.106,14.212,13.0,13.0,6.31,6.92,6.529999999999999,6.14,7.47,7.09
612,103.91,80.83333333333333,80.83333333333333,80.83333333333333,80.83333333333333,80.83333333333333,12.0,13.0,13.544,17.568,16.0,16.0,57.0,101.0,94.0,26.0,36.0,24.0,0.336153846153846,194.4,182.2,152.9,0.260402564102564,0.611282051282051,2.22568,1.48768545,1.6306731,1.8377427,1.7342079,1.7342079,266.114101184069,190.786616660087,57.8081126921502,322.093781638513,176.357,91.2533641793246,79.0,66.0,66.78,68.432,71.0,71.0,8.0,21.0,19.676,14.212,13.0,13.0,6.7,6.99,6.21,6.31,6.73,5.61
613,84.54545454545455,84.54545454545455,84.54545454545455,84.54545454545455,84.54545454545455,84.54545454545455,24.0,11.0,14.284,17.568,16.0,16.0,59.0,150.0,93.5,37.0,38.0,38.0,0.609230769230769,957.2,559.4000000000001,161.6,0.289341025641026,0.289341025641026,1.5528,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,146.819043606488,219.624217118998,261.09338417909896,302.5625512392,269.026,269.026,64.0,84.0,76.21600000000001,68.432,71.0,71.0,12.0,5.0,9.606,14.212,13.0,13.0,6.08,6.77,6.619999999999999,6.47,6.69,6.69
614,90.73225274725274,135.4945054945055,125.54285714285716,101.00112233445566,104.39506172839506,128.16271186440676,20.664,20.664,21.25,21.836,16.0,16.0,31.0,31.0,42.5,54.0,37.0,19.0,177.0,177.0,88.67820512820512,0.356410256410256,0.443589743589744,0.401538461538462,1.8895101,1.8895101,1.8636264,1.8377427,1.7342079,1.7342079,132.533763354163,132.533763354163,124.791169151822,117.048574949481,76.8487534211427,97.4837349576146,58.092,58.092,62.37,66.648,71.0,71.0,21.244,21.244,16.38,11.516,13.0,13.0,6.55,6.55,6.595,6.64,6.66,6.15
615,111.98,111.98,111.98,111.98,111.98,111.98,10.36,15.0,29.0,22.5,16.0,16.0,69.0,119.0,117.0,73.0,29.0,18.0,0.432307692307692,205.7,372.2,186.38230769230768,0.564615384615385,0.392820512820513,1.83748,1.48768545,1.7342079,1.7342079,1.7342079,1.7342079,228.578732106339,64.2647697654214,108.104723844997,71.0789139280223,34.0531040110476,73.3640479577924,74.72,76.0,59.0,65.0,71.0,71.0,14.92,9.0,12.0,12.5,13.0,13.0,6.61,7.27,7.43,6.91,6.39,6.41
616,75.5,95.6896551724138,110.2344827586207,65.40571428571428,85.53904761904762,122.88251366120218,10.0,15.5,16.534,17.568,16.0,16.0,54.0,84.5,55.75,27.0,110.0,37.0,0.305641025641026,113.7,160.15,206.6,0.343294871794872,0.489230769230769,2.04452,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,288.762109795479,88.6987894742209,83.5495517996413,78.4003141250617,155.581,166.377227707869,79.0,75.5,71.96600000000001,68.432,71.0,71.0,10.0,9.0,11.606,14.212,13.0,13.0,6.55,7.075,6.3175,5.56,7.48,6.6
617,146.32787193973633,149.09613935969867,151.864406779661,120.76949152542372,118.30847457627118,109.24793388429752,19.0,20.5,22.0,21.568,16.0,16.0,100.0,67.0,34.0,57.0,54.0,93.0,0.787692307692308,156.04384615384618,311.3,0.328974358974359,0.551538461538462,0.873589743589744,1.79,1.73622025,1.6824405,2.070696,1.7342079,1.7342079,371.773226773227,203.3483089943765,34.923391215526,362.0,505.722198996656,713.663367091697,67.0,62.5,58.0,66.22,71.0,71.0,14.0,17.0,20.0,12.212,13.0,13.0,6.91,6.515000000000001,6.12,7.28,6.62,6.83
618,99.12,99.12,99.12,99.12,99.12,99.12,19.0,14.0,31.0,17.568,16.0,16.0,50.0,75.0,119.0,52.0,137.0,30.0,0.558974358974359,248.2,381.5,0.508461538461539,0.581410256410257,0.486410256410256,2.12216,1.48768545,1.7342079,2.1483471,1.7342079,1.7342079,73.6357157401751,136.405071248952,5.54383199205111,175.051783596539,53.5935711560473,74.2939410328951,65.0,65.0,59.0,68.432,71.0,71.0,16.0,21.0,10.0,14.212,13.0,13.0,6.81,7.31,7.51,6.51,6.91,6.44
619,71.75,71.75,71.75,71.75,71.75,71.75,18.5,14.25,10.0,15.568,16.0,16.0,77.0,51.0,25.0,60.0,23.0,63.0,0.5074358974358975,32.25371794871795,64.0,0.507948717948718,0.41,0.335384615384615,1.875,1.77872025,1.6824405,1.8377427,1.7342079,1.7342079,252.566661426223,159.1919108969726,65.8171603677222,439.0,94.1941889632107,134.383257035763,65.5,71.75,78.0,70.22,71.0,71.0,16.0,14.0,12.0,14.212,13.0,13.0,6.295,6.1875,6.08,7.3,6.39,7.63
620,65.13,100.715,136.3,112.69545454545457,89.0909090909091,79.44061302681993,13.0,11.5,10.0,19.568,16.0,16.0,115.0,72.0,29.0,52.0,48.0,35.0,0.602307692307692,32.75115384615385,64.9,0.364871794871795,0.331794871794872,0.348205128205128,1.16,1.52475505,1.8895101,1.8377427,1.7342079,1.7342079,172.092907092907,172.0117242308255,171.930541368744,42.1878605009572,83.5649289161002,128.189981096408,73.0,75.5,78.0,68.488,71.0,71.0,14.0,13.0,12.0,11.944,13.0,13.0,6.49,6.32,6.15,7.16,7.38,6.25
621,111.79,111.79,111.79,111.79,111.79,111.79,17.0,13.5,10.0,17.568,16.0,16.0,119.0,71.5,24.0,56.0,23.0,37.0,0.647179487179487,29.873589743589744,59.1,0.33948717948718,0.31948717948718,0.39025641025641,1.14,1.51475505,1.8895101,1.8377427,1.7342079,1.7342079,173.406593406593,170.6537563560035,167.900919305414,33.01658647901,118.750162143932,141.008979206049,73.0,75.5,78.0,68.488,71.0,71.0,10.0,11.0,12.0,13.944,13.0,13.0,6.55,6.315,6.08,7.2,5.96,6.37
622,38.93,80.69833333333335,122.46666666666668,90.69305189094108,90.74406332453826,138.962441314554,13.0,13.0,13.418,13.836,16.0,16.0,164.0,164.0,97.5,31.0,74.0,34.0,292.95,292.95,146.8766666666667,0.803333333333333,0.34,0.289230769230769,1.263842725,1.263842725,1.5507927124999998,1.8377427,1.7342079,1.7342079,228.910455184673,228.910455184673,124.80646211167834,20.7024690386837,27.5495531132398,88.9114982321744,68.0,68.0,72.324,76.648,71.0,71.0,18.5,18.5,14.008,9.516,13.0,13.0,6.95,6.95,6.475,6.0,7.06,6.6
623,114.83333333333331,114.83333333333331,114.83333333333331,114.83333333333331,114.83333333333331,114.83333333333331,17.846,17.753333333333334,17.660666666666668,17.568,16.0,16.0,199.0,158.0,117.0,76.0,80.0,38.0,1.1074358974359,1.1252136752136768,1.142991452991453,1.16076923076923,0.570579487179487,0.397,1.86,1.8525809,1.8451618,1.8377427,1.7342079,1.7342079,184.752066115703,222.43453924359636,260.1170123714897,297.799485499383,23.235,66.14,70.0,69.47733333333333,68.95466666666667,68.432,71.0,71.0,12.0,12.737333333333334,13.474666666666666,14.212,13.0,13.0,7.16,7.243333333333333,7.326666666666667,7.41,7.5,6.45
624,79.12,79.12,79.12,79.12,79.12,79.12,17.0,17.0,19.0,17.568,16.0,16.0,192.0,57.0,102.0,78.0,18.0,18.0,0.981074168797954,429.8,375.8,0.971794871794872,0.92128717948718,0.92128717948718,1.86,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,160.0,116.0,201.303268514688,145.819886618372,80.082,80.082,78.0,62.0,68.0,68.432,71.0,71.0,6.0,20.0,12.0,14.212,13.0,13.0,7.5,6.75,6.66,6.99,7.35,7.35
625,107.58,107.58,107.58,107.58,107.58,107.58,20.0,11.0,19.0,17.568,16.784,16.0,71.0,87.0,168.0,32.0,69.5,107.0,1.56879795396419,428.5,338.3,0.334871794871795,0.7265384615384625,1.11820512820513,1.5528,1.48768545,1.7342079,1.8377427,1.7859753,1.7342079,180.0,240.876995497339,142.816508067853,63.2128987090342,171.18732279082062,279.161746872607,70.0,70.0,68.0,68.432,69.71600000000001,71.0,10.0,18.0,12.0,14.212,13.606,13.0,6.31,7.09,6.33,6.31,6.66,7.01
626,47.69,47.69,47.69,47.69,47.69,47.69,17.0,17.0,15.418,13.836,16.0,16.0,54.0,54.0,72.0,90.0,59.0,85.0,121.5,121.5,61.01846153846154,0.536923076923077,0.285641025641026,0.661538461538462,1.04,1.04,1.43887135,1.8377427,1.7342079,1.7342079,278.16775415702,278.16775415702,204.575341633577,130.982929110134,84.8924758259468,208.830299017105,69.0,69.0,73.824,78.648,71.0,71.0,14.0,14.0,10.758,7.516,13.0,13.0,6.37,6.37,6.75,7.13,7.16,6.91
627,91.5972222222222,91.5972222222222,91.5972222222222,91.5972222222222,91.5972222222222,91.5972222222222,22.0,18.5,15.0,17.568,16.784,16.0,46.0,209.5,373.0,21.0,29.0,37.0,0.570512820512821,359.8352564102564,719.1,123.5,62.015641025641024,0.531282051282051,1.9412775,2.2518819,2.5624863,1.8377427,1.7859753,1.7342079,269.0,168.7679924195682,68.5359848391364,93.3337072917401,64.5404698820324,35.7472324723247,67.0,66.0,65.0,68.432,69.71600000000001,71.0,11.0,15.5,20.0,14.212,13.606,13.0,6.05,6.225,6.4,6.48,6.395,6.31
628,74.4,99.09756097560977,77.10731707317073,50.85088919288646,86.3611491108071,86.3611491108071,20.0,16.0,13.0,17.568,17.568,17.568,85.0,130.0,310.0,23.0,23.0,23.0,0.79948717948718,645.7,512.3,247.3,247.3,247.3,1.9412775,1.48768545,2.3036493,2.4071841,2.4071841,2.4071841,165.085408520272,236.711139347734,89.3947628336562,44.3723038514445,44.3723038514445,44.3723038514445,64.0,68.0,75.0,68.432,68.432,68.432,16.0,16.0,12.0,14.212,14.212,14.212,6.57,6.91,6.14,5.88,5.88,5.88
629,74.48278567199527,84.37557134399053,94.2683570159858,104.16114268798106,114.05392835997633,123.9467140319716,19.0,9.0,26.0,17.568,16.0,16.0,97.0,107.0,29.0,60.0,44.0,61.0,0.323333333333333,374.8,274.8,188.3,0.813846153846154,0.273333333333333,1.5528,1.48768545,2.4848352,1.8377427,1.7342079,1.7342079,301.325237592397,42.4833082059014,65.7230120180378,53.1515349444807,179.145702793118,226.241817405604,65.0,73.0,61.0,68.432,71.0,71.0,16.0,17.0,13.0,14.212,13.0,13.0,7.18,6.91,5.52,6.95,6.49,6.98
630,57.71,67.80487804878048,67.80487804878048,67.80487804878048,67.80487804878048,67.80487804878048,11.0,14.0,17.544,17.568,16.0,16.0,125.0,39.0,103.0,233.0,36.0,36.0,0.641025641025641,155.3,184.5,364.1,0.35,0.35,1.8116,1.48768545,1.6824405,1.8377427,1.7342079,1.7342079,51.3988891174656,252.142707460184,59.1844963276776,93.8986341825394,78.7537811267758,78.7537811267758,77.0,77.0,64.78,68.432,71.0,71.0,12.0,9.0,17.676,14.212,13.0,13.0,6.77,6.72,6.14,7.49,6.81,6.81
631,141.93642857142856,157.8057142857143,173.675,102.13854351687388,129.63757414570483,157.1366047745358,24.0,17.0,14.418,11.836,16.0,16.0,54.0,47.0,56.5,66.0,25.0,30.0,0.444102564102564,247.3,124.12089743589743,0.941794871794872,0.311025641025641,0.376666666666667,1.5528,1.81,1.82387135,1.8377427,1.7342079,1.7342079,113.576995997472,271.248158282467,262.998010523758,254.747862765049,72.9360045379538,180.333585358223,66.0,69.0,69.75200000000001,70.504,71.0,71.0,10.0,14.0,15.83,17.66,13.0,13.0,6.14,6.54,6.96,7.38,6.25,5.65
632,72.6,78.05970149253731,78.05970149253731,78.05970149253731,78.05970149253731,78.05970149253731,11.0,16.0,21.544,17.568,16.0,16.0,133.0,75.0,113.0,35.0,39.0,39.0,0.804871794871795,201.9,198.7,318.3,0.315815384615385,0.315815384615385,1.91512,1.48768545,1.5012546,1.8377427,1.7342079,1.7342079,47.3410820818762,119.738972076083,267.018425292313,81.5054386463311,121.92,121.92,73.0,69.0,72.78,68.432,71.0,71.0,16.0,15.0,5.676,14.212,13.0,13.0,6.99,6.46,6.36,6.29,6.88,6.88
633,68.73,96.86511627906977,61.26046511627908,45.21841794569067,73.47579693034238,73.47579693034238,21.0,19.0,18.0,17.568,16.784,16.0,178.0,102.0,34.0,38.0,61.5,85.0,1.66410256410256,1018.1,161.7,152.4,76.54307692307692,0.686153846153846,1.5528,1.48768545,1.6824405,3.0283929,2.3813004,1.7342079,145.0,207.270354906054,191.803892215906,177.303618015694,194.634944478406,211.966270941118,61.0,64.0,75.0,68.432,69.71600000000001,71.0,17.0,17.0,7.0,14.212,13.606,13.0,6.24,7.09,5.72,6.46,6.675,6.89
634,110.0763358778626,110.0763358778626,110.0763358778626,110.0763358778626,110.0763358778626,110.0763358778626,12.0,25.024,17.0,17.568,16.0,16.0,27.0,34.0,51.0,27.0,71.0,71.0,0.804347826086957,134.2,173.2,0.293846153846154,0.551025641025641,0.551025641025641,1.31988,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,51.5740937036252,59.0,116.037661829205,107.817929687621,138.219269363437,138.219269363437,76.0,58.416,73.0,68.432,71.0,71.0,12.0,16.56,10.0,14.212,13.0,13.0,5.79,6.11,6.3,6.1,7.02,7.02
635,85.35483870967742,85.35483870967742,85.35483870967742,85.35483870967742,85.35483870967742,85.35483870967742,13.0,22.0,18.0,17.568,16.0,16.0,49.0,40.0,48.0,72.0,66.0,87.0,0.593333333333333,255.2,268.8,440.1,1.28717948717949,1.14820512820513,1.92,1.48768545,2.2259982,1.8377427,1.7342079,1.7342079,104.03914220279,155.531714465145,116.180994047263,61.5925455454929,10.7530789153761,233.238748034591,75.0,66.0,68.0,68.432,71.0,71.0,12.0,12.0,14.0,14.212,13.0,13.0,5.86,6.54,6.34,7.23,7.4,6.38
636,85.94326889762976,93.24809953736728,100.55293017710476,107.85776081684229,115.16259145657978,122.46742209631728,24.0,20.0,16.0,17.568,16.0,16.0,153.0,108.5,64.0,28.0,33.0,87.0,0.945897435897436,91.97294871794873,183.0,575.1,0.754358974358974,0.6,1.5528,1.72115505,1.8895101,1.8377427,1.7342079,1.7342079,101.36827905184,107.340303289709,113.312327527578,189.641858370726,140.646749721604,14.0,64.0,67.0,70.0,68.432,71.0,71.0,12.0,13.0,14.0,14.212,13.0,13.0,5.55,6.12,6.69,6.49,6.51,6.15
637,68.2,93.14096385542167,93.14096385542167,93.14096385542167,93.14096385542167,93.14096385542167,23.0,9.0,30.0,17.568,16.0,16.0,201.0,75.0,41.0,262.0,161.0,161.0,1.17897435897436,385.5,202.1,542.3,1.23410256410256,1.23410256410256,1.5528,1.48768545,1.9153938,1.8377427,1.7342079,1.7342079,213.0,130.131605794736,24.1431472719323,201.405380492906,353.476273429482,353.476273429482,61.0,73.0,57.0,68.432,71.0,71.0,15.0,19.0,13.0,14.212,13.0,13.0,6.74,6.75,5.67,7.14,7.29,7.29
638,130.48401408450704,166.33802816901408,109.29577464788731,88.17280453257791,91.971671388102,91.971671388102,21.0,21.0,17.0,17.568,16.0,16.0,74.0,74.0,136.0,66.0,87.0,62.0,570.1,570.1,583.4,1.42102564102564,1.90846153846154,1.4625641025641,1.6306731,1.6306731,1.7342079,1.8377427,1.7342079,1.7342079,186.135437881874,186.135437881874,139.63895631068,166.791739260095,99.2015116420822,88.9790444581661,59.0,59.0,70.0,68.432,71.0,71.0,20.0,20.0,13.0,14.212,13.0,13.0,6.76,6.76,6.71,7.14,6.95,7.59
639,86.25,103.05234375,69.946875,63.25931558935361,86.14600760456273,121.8821603927987,17.846,21.0,16.0,17.568,16.0,16.0,71.0,154.0,66.0,72.0,85.0,43.0,0.853589743589744,979.8,124.7,289.6,0.942497435897436,1.48897435897436,2.0448123,1.48768545,1.6047894,1.8377427,1.7342079,1.7342079,226.494427558257,225.114822546973,205.109656157514,84.1753708749621,248.752,105.894593400118,70.0,58.0,72.0,68.432,71.0,71.0,12.0,21.0,12.0,14.212,13.0,13.0,6.19,7.13,6.52,7.14,6.05,6.26
640,104.6,104.6,104.6,104.6,104.6,104.6,17.692,16.0,16.784,17.568,16.0,16.0,141.0,144.0,112.5,81.0,75.0,75.0,1.24435897435897,593.3,539.7,486.1,1.73923076923077,1.73923076923077,1.5528,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,222.249902305588,270.129182549767,303.4986833810945,336.868184212422,127.906741754689,127.906741754689,70.344,68.0,68.21600000000001,68.432,71.0,71.0,11.964,16.0,15.106,14.212,13.0,13.0,7.18,7.06,7.255,7.45,7.06,7.06
641,93.07863636363636,132.72727272727272,114.64155844155844,101.39116202945988,106.79869067103108,106.25343811394892,14.284,19.0,21.0,17.568,16.0,16.0,118.0,36.0,205.0,120.0,59.0,25.0,1.66,237.4,356.5,0.873076923076923,0.842307692307692,0.525641025641026,2.7177885,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,286.75169718165,71.160914845824,57.1854773462783,228.290369378343,36.8875181321134,22.0997040880175,68.616,65.0,68.0,68.432,71.0,71.0,17.1,16.0,11.0,14.212,13.0,13.0,6.25,5.89,6.36,7.19,6.89,5.6
642,101.31277777777775,145.55555555555554,117.63518518518518,89.43614931237721,108.21218074656188,108.21218074656188,11.0,11.0,13.0,17.568,16.0,16.0,125.0,125.0,55.0,36.0,38.0,38.0,130.7,130.7,295.8,0.436410256410256,0.979487179487179,0.35,1.48768545,1.48768545,1.7342079,1.8377427,1.7342079,1.7342079,162.461711251787,162.461711251787,81.1235841423949,165.859941834061,55.8008502986712,74.3236724297623,73.0,73.0,74.0,68.432,71.0,71.0,16.0,16.0,13.0,14.212,13.0,13.0,7.02,7.02,6.19,6.85,6.82,7.13
643,80.6779661016949,80.6779661016949,80.6779661016949,80.6779661016949,80.6779661016949,80.6779661016949,17.846,13.0,15.284,17.568,16.784,16.0,87.0,372.0,198.0,24.0,28.25,32.5,1.50076923076923,807.8,404.2421794871794,0.684358974358974,0.7522435897435895,0.8201282051282051,1.47906857142857,1.48768545,1.662714075,1.8377427,1.7859753,1.7342079,234.488348530902,174.371884346959,164.121048787927,153.870213228895,96.07061931975711,38.271025410619245,70.0,74.0,71.21600000000001,68.432,69.71600000000001,71.0,12.0,12.0,13.106,14.212,13.606,13.0,6.02,8.28,7.005,5.73,6.035,6.34
644,124.5696153846154,165.76923076923077,111.8846153846154,82.12040656763097,95.8358092259578,95.8358092259578,15.0,15.0,20.0,17.568,16.0,16.0,159.0,159.0,186.0,55.0,69.0,69.0,397.6,397.6,532.2,0.921282051282051,0.498375621117164,0.498375621117164,1.811859,1.811859,1.7342079,1.8377427,1.7342079,1.7342079,107.128309572301,107.128309572301,161.119052481111,195.539833281016,131.989869176771,131.989869176771,69.0,69.0,70.0,68.432,71.0,71.0,16.0,16.0,10.0,14.212,13.0,13.0,7.16,7.16,6.73,6.51,6.93,6.93
645,99.83,119.07476635514018,95.77383177570094,58.9236641221374,74.89503816793892,74.89503816793892,15.436,20.0,21.0,17.568,16.0,16.0,241.0,118.0,62.0,21.0,66.0,66.0,2.26666666666667,319.9,172.1,0.51025641025641,1.34544871794872,1.34544871794872,4.6072986,1.48768545,1.9930449,1.8377427,1.7342079,1.7342079,243.972844112769,121.122043123299,151.280307135921,122.253046127067,178.452,178.452,56.508,68.0,65.0,68.432,71.0,71.0,28.056,12.0,14.0,14.212,13.0,13.0,5.99,7.48,6.43,5.65,6.27,6.27
646,129.51,159.3350649350649,128.5090909090909,72.096,93.086,93.086,10.0,10.0,15.0,17.568,16.0,16.0,206.0,206.0,346.0,218.0,27.0,27.0,899.9,899.9,788.3,585.1,1.2282,1.2282,1.48768545,1.48768545,2.4848352,1.8377427,1.7342079,1.7342079,283.234822680825,283.234822680825,28.3083415639911,518.77700368713,1751.57,1751.57,74.0,74.0,67.0,68.432,71.0,71.0,15.0,15.0,18.0,14.212,13.0,13.0,6.96,6.96,6.39,6.73,7.19,7.19
647,107.97,107.97,107.97,107.97,107.97,107.97,19.0,16.0,16.784,17.568,16.0,16.0,72.0,106.0,77.5,49.0,56.0,56.0,1.04230769230769,506.2,385.35,264.5,0.828138461538462,0.828138461538462,1.5528,1.48768545,1.662714075,1.8377427,1.7342079,1.7342079,305.491024287223,180.427764326069,155.488847334526,130.549930342983,111.635,111.635,71.0,73.0,70.71600000000001,68.432,71.0,71.0,10.0,11.0,12.606,14.212,13.0,13.0,6.71,6.31,6.395,6.48,6.92,6.92
