,Area,Section,Field,Var,Cat,Age,Ha,T/Cane,TCH,TCHM,Month Cut,Year,Date Cut
,3,66,6618,N14,P,13.7,18.4,1874.96,101.9,7.437956204379563,July,2013.0,19/07/2013
,3,66,6604,N14,5,10.65,15.6,1823.0159999999998,116.86,10.972769953051642,July,2013.0,29/07/2013
,3,66,6601,N14,6,11.3,10.7,1089.046,101.78,9.007079646017699,August ,2013.0,03/08/2013
,3,66,6603,N14,5,11.6,21.1,2307.074,109.34,9.425862068965518,August ,2013.0,17/08/2013
,3,66,6619,N14,2,11.17,10.1,873.953,86.53,7.746642793196061,September,2013.0,18/09/2013
,3,66,6620,N14,2,11.01,16.4,1274.9359999999997,77.74,7.0608537693006355,September,2013.0,24/09/2013
,3,66,6612,N14,1,12.75,11.3,1230.005,108.85,8.537254901960784,October,2013.0,08/10/2013
,3,66,6621,N14,5,10.71,5.7,384.97800000000007,67.54,6.3062558356676,October,2013.0,25/10/2013
,3,66,6611,N14,P,13.28,18.3,1687.992,92.24,6.945783132530121,October,2013.0,28/10/2013
,3,66,6617,N14,4,11.63,8.2,555.9599999999999,67.8,5.82975064488392,November,2013.0,13/11/2013
,4,51,5134,N14,4,11.01,15.2,1794.968,118.09,10.725703905540419,April,2013.0,05/04/2013
,4,51,5108,N14,P,15.71,17.3,2674.9260000000004,154.62,9.84213876511776,April,2013.0,11/04/2013
,4,51,5164,N14,4,12.39,10.8,1249.992,115.74,9.34140435835351,April,2013.0,16/04/2013
,4,51,5125,N14,1,12.42,10.7,1263.9909999999998,118.13,9.511272141706923,April,2013.0,19/04/2013
,4,51,5137,N14,6,11.9,19.6,2175.012,110.97,9.325210084033612,April,2013.0,23/04/2013
,4,51,5149,N14,1,12.59,8.2,1166.0399999999997,142.2,11.294678316123907,April,2013.0,26/04/2013
,4,51,5151,N14,1,12.59,7.7,773.003,100.39,7.973788721207307,April,2013.0,29/04/2013
,4,51,5193,N14,3,12.06,4.8,463.0079999999999,96.46,7.998341625207296,April,2013.0,30/04/2013
,4,51,5131,N14,5,12.59,6.2,787.028,126.94,10.082605242255758,May,2013.0,02/05/2013
,4,51,5132,N14,4,12.39,7.8,933.0360000000001,119.62,9.6545601291364,May,2013.0,03/05/2013
,4,51,5138,N14,8,12.19,19.1,1883.0690000000002,98.59,8.08777686628384,May,2013.0,09/05/2013
,4,51,5135,N14,7,12.65,10.8,1191.996,110.37,8.72490118577075,May,2013.0,15/05/2013
,4,51,5110,N14,5,12.29,7.1,860.0229999999999,121.13,9.855980471928397,May,2013.0,17/05/2013
,4,51,5114,N14,4,13.18,11.4,1336.992,117.28,8.898330804248863,May,2013.0,20/05/2013
,4,51,5146,N14,5,13.08,6.9,696.969,101.01,7.722477064220183,May,2013.0,23/05/2013
,4,51,5112,N14,5,12.62,15.5,1897.045,122.39,9.698098256735342,May,2013.0,24/05/2013
,4,51,5111,N14,5,12.52,7.7,931.007,120.91,9.657348242811501,May,2013.0,29/05/2013
,4,51,5113,N14,5,12.42,14.4,1527.984,106.11,8.543478260869565,May,2013.0,30/05/2013
,4,51,5127,N14,6,11.96,13.1,1543.966,117.86,9.854515050167223,June,2013.0,01/06/2013
,4,51,5175,N14,2,13.77,11,1254.99,114.09,8.285403050108933,June,2013.0,10/06/2013
,4,51,5115,N14,8,12.03,15.5,1760.955,113.61,9.443890274314215,June,2013.0,11/06/2013
,4,51,5141,N14,6,12.85,9.3,1054.992,113.44,8.828015564202335,June,2013.0,17/06/2013
,4,51,5142,N14,6,12.85,13.1,1442.9650000000001,110.15,8.571984435797667,June,2013.0,18/06/2013
,4,51,5144,N14,5,12.85,16.1,1941.9820000000002,120.62,9.386770428015565,June,2013.0,22/06/2013
,4,51,5145,N14,5,12.91,12.8,1438.976,112.42,8.707978311386523,June,2013.0,27/06/2013
,4,51,5143,N14,5,12.03,13.3,1499.9740000000002,112.78,9.374896093100583,June,2013.0,29/06/2013
,4,51,5158,N14,6,12.91,10.3,938.021,91.07,7.054221533694809,July,2013.0,04/07/2013
,4,51,5154,N14,8,12.98,5.1,501.993,98.43,7.583204930662558,July,2013.0,06/07/2013
,4,51,5177,N14,3,12.98,10.3,1138.9740000000002,110.58,8.519260400616332,July,2013.0,08/07/2013
,4,51,5192,N14,5,12.75,3.5,418.98499999999996,119.71,9.389019607843137,July,2013.0,09/07/2013
,4,51,5182,N14,5,12.68,14.5,1629.945,112.41,8.865141955835963,July,2013.0,10/07/2013
,4,51,5136,N14,6,12.68,14.3,1741.025,121.75,9.60173501577287,July,2013.0,12/07/2013
,4,51,5116,N14,8,11.24,14.4,1693.008,117.57,10.459964412811386,July,2013.0,23/07/2013
,4,51,5174,N14,4,12.03,13.2,1340.0639999999999,101.52,8.438902743142144,July,2013.0,25/07/2013
,4,51,5159,N14,7,11.86,6,679.98,113.33,9.555649241146712,August ,2013.0,03/08/2013
,4,51,5120,N14,8,11.57,21.3,2131.9170000000004,100.09,8.650821089023337,August ,2013.0,05/08/2013
,4,51,5160,N14,7,11.9,11.3,1314.9810000000002,116.37,9.778991596638656,August ,2013.0,05/08/2013
,4,51,5161,N14,7,11.86,7,714,102.0,8.600337268128163,August ,2013.0,07/08/2013
,4,51,5172,N14,4,12.32,9.8,1117.0040000000001,113.98,9.251623376623376,August ,2013.0,13/08/2013
,4,51,5126,N14,7,11.86,15.2,1573.9599999999998,103.55,8.731028667790895,August ,2013.0,19/08/2013
,4,51,5171,N14,4,12.68,13.3,1378.9440000000002,103.68,8.176656151419559,August ,2013.0,24/08/2013
,4,51,5101,N14,7,11.6,17.1,1523.9520000000002,89.12,7.682758620689656,August ,2013.0,28/08/2013
,4,51,5102,N14,7,11.6,11.1,1131.978,101.98,8.791379310344828,August ,2013.0,29/08/2013
,4,51,5117,N14,8,11.99,9.6,948,98.75,8.23603002502085,September,2013.0,02/09/2013
,4,51,5103,N14,7,11.73,10.5,910.98,86.76,7.396419437340153,September,2013.0,04/09/2013
,4,51,5130,N14,7,11.47,12.2,1250.988,102.54,8.939843068875327,September,2013.0,09/09/2013
,4,51,5105,N14,7,11.8,20.5,1711.9550000000002,83.51,7.077118644067797,September,2013.0,11/09/2013
,4,51,5106,N14,6,11.6,10.3,855.0030000000002,83.01,7.1560344827586215,September,2013.0,17/09/2013
,4,51,5173,N14,4,13.93,9.5,881.03,92.74,6.657573582196697,September,2013.0,17/09/2013
,4,51,5107,N14,6,11.73,9.7,899.9659999999999,92.78,7.909633418584825,September,2013.0,24/09/2013
,4,51,5181,N14,3,11.27,16.1,1661.0370000000003,103.17,9.154392191659273,September,2013.0,28/09/2013
,4,51,5119,N14,8,11.9,7.6,697.984,91.84,7.7176470588235295,October,2013.0,03/10/2013
,4,51,5165,N14,7,11.34,14.8,1383.948,93.51,8.246031746031747,October,2013.0,04/10/2013
,4,51,5169,N14,8,13.83,2.8,347.004,123.93,8.960954446854664,October,2013.0,09/10/2013
,4,51,5150,N14,P,14.23,11.5,941.045,81.83,5.750527055516514,October,2013.0,14/10/2013
,4,51,5190,N14,1,11.4,6.8,668.0319999999999,98.24,8.617543859649123,October,2013.0,16/10/2013
,4,51,5187,N14,1,11.11,9.7,1057.9789999999998,109.07,9.817281728172818,October,2013.0,19/10/2013
,4,51,5156,N14,2,12.42,9.4,803.0420000000001,85.43,6.878421900161031,October,2013.0,22/10/2013
,4,51,5189,N14,2,11.44,9.9,1042.965,105.35,9.208916083916083,October,2013.0,23/10/2013
,4,51,5191,N14,2,11.63,5.8,526.002,90.69,7.797936371453138,October,2013.0,28/10/2013
,4,51,5104,N14,7,11.99,10.5,1000.02,95.24,7.943286071726438,November,2013.0,02/11/2013
,4,51,5176,N14,3,11.6,10.2,1100.9879999999998,107.94,9.305172413793104,November,2013.0,11/11/2013
,4,51,5109,N14,7,12.59,15.9,1517.973,95.47,7.583002382843526,November,2013.0,16/11/2013
,4,51,5166,N14,2,11.99,7.8,754.962,96.79,8.07256046705588,November,2013.0,20/11/2013
,4,51,5167,N14,1,12.16,13.1,992.063,75.73,6.227796052631579,November,2013.0,22/11/2013
,4,51,5170,N14,1,11.8,4.8,537.9839999999999,112.08,9.498305084745763,November,2013.0,25/11/2013
,4,51,5152,N14,2,12.13,11.8,844.998,71.61,5.903544929925803,November,2013.0,28/11/2013
,4,52,5241,N14,P,16,15.6,2412.072,154.62,9.66375,April,2013.0,07/04/2013
,4,52,5206,N14,P,15.94,12.5,1716,137.28,8.612296110414054,April,2013.0,16/04/2013
,4,52,5261,N14,4,11.7,14.6,1514.02,103.7,8.863247863247864,April,2013.0,19/04/2013
,4,52,5260,N14,4,12.03,13.8,1607.976,116.52,9.685785536159601,April,2013.0,23/04/2013
,4,52,5225,N14,P,16.27,12.5,1395,111.6,6.859250153657038,April,2013.0,27/04/2013
,4,52,5210,N14,2,5.29,3.2,300.992,94.06,17.780718336483933,May,2013.0,01/05/2013
,4,52,5211,N14,1,12.88,11.8,1439.6000000000001,122.0,9.472049689440993,May,2013.0,01/05/2013
,4,52,5212,N14,1,12.88,10.3,1266.3850000000002,122.95,9.545807453416149,May,2013.0,01/05/2013
,4,52,5276,N14,1,12.98,16.7,1863.052,111.56,8.594761171032358,May,2013.0,13/05/2013
,4,52,5259,N14,7,12.26,11.6,1219.972,105.17,8.578303425774878,May,2013.0,17/05/2013
,4,52,5258,N14,4,12.32,13.7,1239.0279999999998,90.44,7.340909090909091,May,2013.0,22/05/2013
,4,52,5228,N14,P,14.52,4.8,746.016,155.42,10.703856749311294,May,2013.0,30/05/2013
,4,52,5240,N14,P,14.23,7.4,1131.978,152.97,10.749824314827828,June,2013.0,01/06/2013
,4,52,5257,N14,5,12.03,18,1708.02,94.89,7.887780548628429,June,2013.0,04/06/2013
,4,52,5256,N14,4,12.29,6.5,800.02,123.08,10.014646053702197,June,2013.0,17/06/2013
,4,52,5230,N14,4,12.06,12.5,1244,99.52,8.252072968490879,June,2013.0,19/06/2013
,4,52,5251,N14,14,12.52,12.5,1520,121.6,9.712460063897764,June,2013.0,22/06/2013
,4,52,5278,N14,12,11.24,15.6,1494.012,95.77,8.520462633451956,July,2013.0,01/07/2013
,4,52,5281,N14,12,11.34,13.9,1291.032,92.88,8.19047619047619,July,2013.0,09/07/2013
,4,52,5269,N14,4,13.18,5.1,444.006,87.06,6.6054628224582705,July,2013.0,11/07/2013
,4,52,5270,N14,5,11.93,2,203,101.5,8.507963118189439,July,2013.0,12/07/2013
,4,52,5271,N14,5,11.93,10.2,1036.014,101.57,8.513830678960604,July,2013.0,12/07/2013
,4,52,5229,N14,3,11.6,12.5,1594,127.52,10.993103448275862,July,2013.0,15/07/2013
,4,52,5285,N14,5,11.5,8.1,937.008,115.68,10.05913043478261,July,2013.0,19/07/2013
,4,52,5273,N14,5,11.5,7.6,789.0319999999999,103.82,9.027826086956521,July,2013.0,20/07/2013
,4,52,5274,N14,5,13.64,10.3,1063.99,103.3,7.573313782991201,July,2013.0,22/07/2013
,4,52,5275,N14,5,11.53,12.3,1335.0420000000001,108.54,9.413703382480486,July,2013.0,24/07/2013
,4,52,5242,N14,2,11.37,16.3,1836.0320000000002,112.64,9.906772207563765,July,2013.0,27/07/2013
,4,52,5243,N14,2,11.67,14.9,1837.0210000000002,123.29,10.564695801199658,August ,2013.0,01/08/2013
,4,52,5249,N14,P,14.36,12.5,1346,107.68,7.498607242339833,August ,2013.0,06/08/2013
,4,52,5262,N14,2,11.63,11,1318.02,119.82,10.30266552020636,August ,2013.0,08/08/2013
,4,52,5250,N14,2,11.63,12.5,1409,112.72,9.692175408426483,August ,2013.0,14/08/2013
,4,52,5226,N14,2,10.58,10.5,1391.04,132.48,12.521739130434781,August ,2013.0,17/08/2013
,4,52,5231,N14,3,11.6,12.5,1439,115.12,9.924137931034483,August ,2013.0,20/08/2013
,4,52,5248,N14,2,15.15,12.5,1489,119.12,7.862706270627063,August ,2013.0,27/08/2013
,4,52,5246,N14,2,10.81,20.5,2404.035,117.27,10.848288621646622,August ,2013.0,28/08/2013
,4,52,5267,N14,4,11.9,11,1132.01,102.91,8.647899159663865,September,2013.0,02/09/2013
,4,52,5247,N14,2,11.24,6.5,704.015,108.31,9.636120996441282,September,2013.0,03/09/2013
,4,52,5221,N14,1,14.66,12.5,1535,122.8,8.376534788540246,September,2013.0,17/09/2013
,4,52,5220,N14,1,14.1,12.5,1411,112.88,8.005673758865248,September,2013.0,23/09/2013
,4,52,5219,N14,1,13.8,12.5,1240,99.2,7.188405797101449,September,2013.0,26/09/2013
,4,52,5234,N14,3,11.63,12.5,978.9999999999999,78.32,6.734307824591572,September,2013.0,30/09/2013
,4,52,5254,N14,P,14.06,12.5,1479,118.32,8.415362731152204,October,2013.0,05/10/2013
,4,52,5252,N14,P,13.87,12.5,1461,116.88,8.426820475847153,October,2013.0,09/10/2013
,4,52,5253,N14,P,13.11,8.6,1068.0339999999999,124.19,9.472921434019833,October,2013.0,11/10/2013
,4,52,5245,N14,2,12.09,7.2,848.0160000000001,117.78,9.741935483870968,October,2013.0,16/10/2013
,4,52,5283,N14,1,13.05,19.2,2413.056,125.68,9.630651340996168,October,2013.0,18/10/2013
,4,52,5239,N14,1,11.7,16,1484.96,92.81,7.932478632478633,October,2013.0,29/10/2013
,4,52,5264,N14,1,12.13,14.8,1259.036,85.07,7.013190436933223,November,2013.0,07/11/2013
,4,52,5284,N14,P,12.45,6.4,609.024,95.16,7.643373493975904,November,2013.0,26/11/2013
,1,1,0130,NCo373,2,13.41,7.1,599.027,84.37,6.291573452647278,June,2013.0,20/06/2013
,1,1,0129,NCo376,2,13.57,7,636.02,90.86,6.695652173913043,July,2013.0,08/07/2013
,1,1,0113,NCo376,3,11.57,20,2058,102.9,8.893690579083838,July,2013.0,29/07/2013
,1,1,0124,NCo376,5,11.9,6.3,505.008,80.16,6.736134453781512,August ,2013.0,15/08/2013
,1,2,0230,NCo376,1,12.52,18.5,2093.09,113.14,9.036741214057509,April,2013.0,28/04/2013
,1,2,0233,NCo376,1,11.44,11.6,1625.044,140.09,12.245629370629372,May,2013.0,10/05/2013
,1,3,0325,NCo376,P,15.02,17.9,1754.916,98.04,6.527296937416779,August ,2013.0,10/08/2013
,1,3,0315,NCo376,1,11.5,11.7,1060.02,90.6,7.878260869565217,August ,2013.0,22/08/2013
,1,3,0316,NCo376,1,11.63,10.3,1093.036,106.12,9.124677558039552,August ,2013.0,30/08/2013
,1,3,0307,NCo376,3,12.88,6.9,566.0070000000001,82.03,6.3687888198757765,December,2013.0,02/12/2013
,1,4,0411,NCo376,2,12.26,11.3,732.014,64.78,5.283849918433932,May,2013.0,13/05/2013
,1,4,0407,NCo376,2,12.16,15.1,848.016,56.16,4.618421052631579,June,2013.0,07/06/2013
,1,4,0414,NCo376,1,12.16,13.1,574.042,43.82,3.6036184210526314,July,2013.0,02/07/2013
,1,4,0413,NCo376,1,12.16,11.7,837.018,71.54,5.8832236842105265,July,2013.0,10/07/2013
,1,4,0430,NCo376,2,12.16,5.7,386.973,67.89,5.583059210526316,July,2013.0,17/07/2013
,1,4,0438,NCo376,5,12.88,9.4,424.034,45.11,3.5023291925465836,August ,2013.0,26/08/2013
,1,4,0424,NCo376,5,12.88,15.4,772.0020000000001,50.13,3.892080745341615,September,2013.0,02/09/2013
,1,4,0401,NCo376,7,13.93,9.5,579.975,61.05,4.382627422828428,November,2013.0,06/11/2013
,1,7,0714,NCo376,3,11.67,13.6,889.9839999999999,65.44,5.607540702656384,May,2013.0,14/05/2013
,1,7,0733,NCo376,P,14.03,9.6,1034.0159999999998,107.71,7.67712045616536,August ,2013.0,07/08/2013
,1,7,0710,NCo376,5,11.8,13.4,1206,90.0,7.627118644067796,September,2013.0,18/09/2013
,1,7,0709,NCo376,5,11.9,13.1,1172.9740000000002,89.54,7.52436974789916,September,2013.0,25/09/2013
,1,7,0726,NCo376,1,11.14,11.2,702.016,62.68,5.626570915619389,October,2013.0,11/10/2013
,1,7,0729,NCo376,1,12.16,14.2,743.938,52.39,4.308388157894737,October,2013.0,29/10/2013
,1,7,0723,NCo376,1,12.06,11.6,755.044,65.09,5.397180762852405,November,2013.0,02/11/2013
,1,7,0718,NCo376,5,11.83,13.6,1082.016,79.56,6.725274725274725,November,2013.0,07/11/2013
,1,8,0807,NCo376,P,11.96,9.7,1434.048,147.84,12.361204013377925,May,2013.0,09/05/2013
,1,8,0830,NCo376,1,12.82,11.5,1193.01,103.74,8.092043681747269,September,2013.0,12/09/2013
,1,22,2206,NCo376,6,9.07,7.3,77.015,10.55,1.163175303197354,September,2013.0,12/09/2013
,1,23,2303,NCo376,2,10.98,14.6,1416.0539999999999,96.99,8.833333333333332,May,2013.0,06/05/2013
,1,23,2304,NCo376,2,12.06,14.6,1410.944,96.64,8.013266998341624,June,2013.0,11/06/2013
,1,23,2302,NCo376,3,12.19,14.7,764.9879999999999,52.04,4.269073010664479,October,2013.0,27/10/2013
,1,24,2417,NCo376,2,14.1,5.4,634.014,117.41,8.326950354609929,August ,2013.0,17/08/2013
,1,24,2415,NCo376,1,13.08,14.9,1242.064,83.36,6.373088685015291,October,2013.0,29/10/2013
,1,25,2515,NCo376,1,12.39,13.4,1030.058,76.87,6.2041969330104925,July,2013.0,09/07/2013
,2,9,0922,NCo376,3,11.99,11.1,1265.955,114.05,9.512093411175979,June,2013.0,20/06/2013
,2,10,1001,NCo376,P,12.49,16,1902.08,118.88,9.518014411529222,September,2013.0,12/09/2013
,2,11,1113,NCo376,2,11.63,15.2,1772.0159999999998,116.58,10.024075666380051,June,2013.0,12/06/2013
,2,20,2003,NCo376,1,11.24,16.2,1734.048,107.04,9.523131672597865,April,2013.0,26/04/2013
,2,26,2633,NCo376,6,11.67,6.1,450.973,73.93,6.335047129391603,July,2013.0,08/07/2013
,3,61,6125,NCo376,2,11.76,10.3,1039.991,100.97,8.585884353741497,April,2013.0,13/04/2013
,3,61,6111,NCo376,3,11.96,14.5,1482.0449999999998,102.21,8.545986622073578,June,2013.0,27/06/2013
,3,61,6113,NCo376,3,11.99,14.3,1251.965,87.55,7.301918265221017,July,2013.0,05/07/2013
,3,61,6134,NCo376,2,13.54,13.3,859.978,64.66,4.775480059084195,August ,2013.0,11/08/2013
,3,62,6224,NCo376,P,13.18,11.8,1175.044,99.58,7.555386949924127,October,2013.0,15/10/2013
,3,62,6223,NCo376,P,13.11,5.6,560,100.0,7.627765064836003,October,2013.0,17/10/2013
,3,64,6404,NCo376,8,11.99,3.4,225.998,66.47,5.543786488740617,June,2013.0,10/06/2013
,3,64,6441,NCo376,7,12.72,14.4,1058.976,73.54,5.781446540880503,August ,2013.0,01/08/2013
,3,64,6405,NCo376,14,12.42,12.2,854,70.0,5.636070853462158,September,2013.0,25/09/2013
,3,64,6406,NCo376,13,12.42,15.8,1185,75.0,6.038647342995169,September,2013.0,30/09/2013
,3,65,6511,NCo376,P,12.42,12.8,1469.9520000000002,114.84,9.246376811594203,July,2013.0,18/07/2013
,3,65,6503,NCo376,3,11.7,7.7,589.974,76.62,6.548717948717949,September,2013.0,18/09/2013
,3,65,6505,NCo376,3,13.67,12.8,936.064,73.13,5.349670811997074,November,2013.0,15/11/2013
,3,66,6615,NCo376,5,11.7,6,370.98,61.83,5.2846153846153845,November,2013.0,16/11/2013
,3,66,6616,NCo376,3,12.75,12.1,835.989,69.09,5.418823529411765,November,2013.0,19/11/2013
,3,66,6613,NCo376,3,12.16,5.6,402.024,71.79,5.9037828947368425,November,2013.0,26/11/2013
,3,66,6614,NCo376,3,12.45,11,744.04,67.64,5.432931726907631,November,2013.0,28/11/2013
,4,51,5133,NCo376,1,12.36,9.5,1252.955,131.89,10.670711974110032,April,2013.0,23/04/2013
,4,51,5178,NCo376,2,12.49,9.9,1142.9550000000002,115.45,9.243394715772618,June,2013.0,05/06/2013
,4,51,5183,NCo376,6,12.72,15,1870.95,124.73,9.805817610062894,July,2013.0,16/07/2013
,4,51,5122,NCo376,8,12.09,8.9,899.9680000000001,101.12,8.363937138130687,July,2013.0,20/07/2013
,4,51,5140,NCo376,4,12.32,3.4,444.006,130.59,10.599837662337663,July,2013.0,22/07/2013
,4,51,5179,NCo376,3,12.06,8.7,831.0239999999999,95.52,7.920398009950248,July,2013.0,30/07/2013
,4,51,5168,NCo376,8,11.9,5.9,542.9770000000001,92.03,7.733613445378151,August ,2013.0,09/08/2013
,4,51,5162,NCo376,7,11.4,4.2,275.98199999999997,65.71,5.764035087719297,August ,2013.0,10/08/2013
,4,51,5163,NCo376,7,11.4,8,631.04,78.88,6.919298245614034,August ,2013.0,12/08/2013
,4,51,5147,NCo376,1,11.67,13.1,1305.022,99.62,8.536418166238217,August ,2013.0,22/08/2013
,4,51,5129,NCo376,7,11.44,13.7,988.044,72.12,6.304195804195805,September,2013.0,05/09/2013
,4,51,5148,NCo376,5,12.49,16.7,1276.0469999999998,76.41,6.117694155324259,September,2013.0,20/09/2013
,4,51,5121,NCo376,1,12.03,14.4,1615.968,112.22,9.328345802161264,October,2013.0,08/10/2013
,4,51,5124,NCo376,1,11.93,13.5,1271.025,94.15,7.8918692372171,October,2013.0,10/10/2013
,4,51,5188,NCo376,1,11.21,8.4,942.984,112.26,10.014272970561997,October,2013.0,18/10/2013
,4,51,5186,NCo376,2,11.5,8.3,846.0190000000001,101.93,8.863478260869567,October,2013.0,29/10/2013
,4,51,5185,NCo376,2,11.99,15,1702.95,113.53,9.468723936613845,November,2013.0,06/11/2013
,4,51,5155,NCo376,P,14,16.9,1469.962,86.98,6.2128571428571435,November,2013.0,12/11/2013
,4,51,5123,NCo376,P,13.11,10.7,1084.017,101.31,7.727688787185355,November,2013.0,19/11/2013
,4,51,5153,NCo376,2,12.09,11.3,834.9570000000001,73.89,6.11166253101737,November,2013.0,30/11/2013
,4,51,5139,NCo376,2,12.06,6.1,482.02199999999993,79.02,6.552238805970148,December,2013.0,02/12/2013
,4,52,5205,NCo376,1,14.29,12.5,1416,113.28,7.927221833449965,May,2013.0,07/05/2013
,4,52,5204,NCo376,1,14.85,12.5,1414,113.12,7.617508417508418,May,2013.0,09/05/2013
,4,52,5272,NCo376,13,12.45,7.1,997.976,140.56,11.289959839357431,May,2013.0,20/05/2013
,4,52,5216,NCo376,14,12.75,12.5,1030,82.4,6.462745098039216,May,2013.0,24/05/2013
,4,52,5215,NCo376,14,11.9,12.5,1369,109.52,9.203361344537814,May,2013.0,28/05/2013
,4,52,5214,NCo376,14,13.24,12.5,1323,105.84,7.993957703927492,June,2013.0,13/06/2013
,4,52,5227,NCo376,7,12.09,1,103,103.0,8.519437551695617,June,2013.0,25/06/2013
,4,52,5213,NCo376,7,12.55,17.8,2103.96,118.2,9.418326693227092,July,2013.0,03/07/2013
,4,52,5255,NCo376,2,11.6,12.5,1537,122.96,10.6,August ,2013.0,10/08/2013
,4,52,5209,NCo376,P,14.16,18,2541.96,141.22,9.97316384180791,September,2013.0,06/09/2013
,4,52,5236,NCo376,2,11.8,12.5,1134,90.72,7.688135593220339,September,2013.0,12/09/2013
,4,52,5233,NCo376,2,12.06,12.5,1208,96.64,8.013266998341624,September,2013.0,14/09/2013
,4,52,5207,NCo376,2,10.94,12.5,1349,107.92,9.864716636197441,September,2013.0,19/09/2013
,4,52,5235,NCo376,2,11.5,12.5,894.9999999999999,71.6,6.226086956521739,September,2013.0,24/09/2013
,4,52,5218,NCo376,1,14.13,12.5,1369,109.52,7.750884642604387,October,2013.0,14/10/2013
,4,52,5201,NCo376,1,14.2,14.5,1400.99,96.62,6.8042253521126765,October,2013.0,24/10/2013
,4,52,5279,NCo376,1,11.8,6,640.02,106.67,9.039830508474576,October,2013.0,24/10/2013
,4,52,5208,NCo376,1,13.44,5.6,646.016,115.36,8.583333333333334,October,2013.0,28/10/2013
,4,52,5238,NCo376,1,11.7,20.9,2012.043,96.27,8.22820512820513,November,2013.0,02/11/2013
,4,52,5202,NCo376,P,12.78,19.4,1932.0459999999998,99.59,7.79264475743349,November,2013.0,12/11/2013
,4,52,5277,NCo376,P,11.63,8.8,800.008,90.91,7.816852966466035,November,2013.0,12/11/2013
,4,52,5280,NCo376,P,13.05,18.7,1743.962,93.26,7.146360153256705,November,2013.0,19/11/2013
,Area,Section,Field,Variety,Ratoon,Age,Harvested,T/Cane,,TCHM,Month Cut,,Date Cut
,4,52,5282,CP72-1312,13,12.03,8.9,804.0260000000001,90.34,7.509559434746468,July,2014.0,2014-07-23 00:00:00
,1,8,0825,N14,1,10.71,14.2,1759.9479999999999,123.94,11.572362278244631,April,2014.0,2014-04-06 00:00:00
,2,26,2611,N14,7,8.28,6.7,598.98,89.4,10.797101449275363,April,2014.0,2014-04-07 00:00:00
,3,65,6513,N14,2,9.1,12.8,1058.048,82.66,9.083516483516483,April,2014.0,2014-04-07 00:00:00
,1,4,0405,N14,6,7.89,9.9,828.0360000000001,83.64,10.600760456273765,April,2014.0,2014-04-08 00:00:00
,1,22,2217,N14,7,7.72,21.9,1785.069,81.51,10.558290155440416,April,2014.0,2014-04-08 00:00:00
,1,24,2418,N14,3,7.49,6.4,684.9920000000001,107.03,14.289719626168225,April,2014.0,2014-04-08 00:00:00
,3,65,6539,N14,7,7.49,12.2,821.06,67.3,8.98531375166889,April,2014.0,2014-04-08 00:00:00
,3,62,6234,N14,6,8.54,7.8,738.0360000000001,94.62,11.07962529274005,April,2014.0,2014-04-09 00:00:00
,3,63,6311,N14,2,6.34,14.7,1111.0259999999998,75.58,11.921135646687697,April,2014.0,2014-04-09 00:00:00
,1,4,0412,N14,1,11.76,6.6,534.006,80.91,6.880102040816326,April,2014.0,2014-04-10 00:00:00
,2,19,1912,N14,2,11.67,8.1,746.982,92.22,7.902313624678663,April,2014.0,2014-04-11 00:00:00
,1,25,2502,N14,4,4.9,15.1,997.9590000000001,66.09,13.487755102040817,April,2014.0,2014-04-11 00:00:00
,1,7,0721,N14,3,11.96,11.6,1121.952,96.72,8.086956521739129,April,2014.0,2014-04-12 00:00:00
,1,24,2402,N14,12,12.42,11.2,1065.008,95.09,7.656199677938809,April,2014.0,2014-04-24 00:00:00
,3,61,6121,N14,5,12.06,14.9,1467.9479999999999,98.52,8.16915422885572,April,2014.0,2014-04-25 00:00:00
,1,1,0117,N14,1,12.55,11,1288.98,117.18,9.337051792828685,April,2014.0,2014-04-28 00:00:00
